カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795,*は - *３～*は - *４,58,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2031.0×12.5,1,1.8482, は - &６～ は -  ８,63,ベベル,12.5,910,2031,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×931.0×12.5,1,0.8472, と -  ３～ と -  ５,77,ベベル,12.5,910,931,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×914.0×12.5,1,0.8318, と -  ９～ と -  10,89,ベベル,12.5,910,914,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,857.5×2395.0×12.5,1,2.0537, と -  ２～ と -  ３,78,マーク付きベベル,12.5,857,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,845.0×2395.0×12.5,1,2.0238, へ - *10～ と - *10,85,マーク付きベベル,12.5,845,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,402.5×2395.0×12.5,1,0.964, と -  10～ と - *10,86,ベベル,12.5,402,2395,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,375.0×910.0×12.5,1,0.3413,*は -  ２～ と -  ２,79,ベベル,12.5,375,910,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,375.0×845.0×12.5,1,0.3169,*は -  ２～ と -  ２,79,ベベル,12.5,375,845,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,375.0×390.0×12.5,1,0.1463,*は -  ２～ と -  ２,79,ベベル,12.5,375,390,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,364.0×910.0×12.5,1,0.3313, は -  ６～ は -  ８,62,ベベル,12.5,364,910,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,364.0×857.5×12.5,1,0.3121, は -  ６～ は -  ８,62,ベベル,12.5,364,857,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,330.0×910.0×12.5,1,0.3003, と -  ３～ と -  ５,76,ベベル,12.5,330,910,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,330.0×910.0×12.5,1,0.3003, と -  ３～ と -  ５,76,ベベル,12.5,330,910,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775,$に -  ２～$ほ -  ２,170,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775,$ほ -  ２～$へ -  ２,169,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,195.0×910.0×12.5,1,0.1775, と -  ９～ と -  10,159,ベベル,12.5,195,910,－,○,(戸)門沢橋3丁目2048番　B号棟
